target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,beginner,Corporate,26670,0,1,1,0.3453405018,34.686563366,7.4890710383,0,0,7.6830601093,140815
0,OTHER,elementary,Corporate,17450,0,1,0,10.440905018,40.109289617,0.8507597874,0,0,10.930211842,140817
0,OTHER,elementary,Corporate,44589,0,1,,,25.228490156,0.5710382514,,,3.7786885246,140821
0,OTHER,advanced,Corporate,9275,0,1,0,10.601993728,39.06557377,0.517628565,0,1,9.1614641815,140824
0,2NDFL,beginner,,16691,0,0,,,25.478336702,3.9098360656,,,5.4728572498,140836
0,OTHER,elementary,Corporate,28607,0,1,0,16.508579749,28.24863388,0.5,0,0,7.8770491803,140841
0,2NDFL,advanced,,13363,0,0,0,2.0789650538,51.344090127,8.2431693989,0,0,6.2509394416,140843
0,2NDFL,advanced,,14196,0,0,,,41.958522344,11.472677596,,,7.3770491803,140847
0,2NDFL,elementary,,21267,0,0,,,29.029755221,2.3694812486,,,8.5749607007,140850
0,2NDFL,advanced,,12275,0,0,0,7.378561828,47.43989071,10.689437832,0,0,2.3634104349,140854
0,2NDFL,elementary,,31830,0,0,0,,25.746972079,5.371629613,0,0,2.4593008459,140856
0,2NDFL,beginner,,29261,0,0,0,22.954726703,28.88180253,6.1009806123,1,1,6.4050902014,140858
0,OTHER,elementary,,41580,0,0,2,0.7305107527,31.885245902,6.4460513511,0,0,5.2761883375,140871
0,2NDFL,elementary,,25822,0,0,0,2.3098790323,40.805344711,16.350550191,0,0,9.2710981361,140884
0,OTHER,advanced,,23000,0,0,1,1.1777777778,34.547144247,3.2567332884,0,0,9.3882401377,140895
0,2NDFL,elementary,,17202,0,0,0,,30.258926566,0.623310128,0,0,5.7685156075,140899
1,2NDFL,beginner,,,,0,,,31.876712329,,,,3.9068493151,31
1,OTHER,elementary,Corporate,50891,0,1,1,1.3132392473,38.923534696,8.7240437158,0,0,10.471479901,191
1,OTHER,advanced,,55000,0,0,1,0.3443100358,34.247967662,7.2068717718,0,0,3.3630361554,430
1,OTHER,elementary,Corporate,16708,0,1,0,27.602307348,27.297814208,0.5087880829,0,0,0.7307058912,446
1,2NDFL,elementary,,95932,0,0,2,0.3377016129,37.619178082,0.3506849315,1,1,7.7616438356,510
1,OTHER,elementary,,25000,0,0,0,0.0459229391,39.901369863,0.5424657534,1,1,1.3792050303,718
1,OTHER,elementary,,150000,0,0,,,42.030136986,2.7808219178,,,10.838356164,1003
1,OTHER,elementary,,75000,0,0,3,0.5351030466,25.257534247,2.698630137,1,2,5.2082191781,1089
1,OTHER,elementary,,75000,0,0,3,0.5351030466,25.257534247,2.698630137,1,2,5.2082191781,1090
1,2NDFL,beginner,,190637,0,0,0,0.474327957,41.309589041,1.4547945205,0,0,6.3780821918,1187
1,2NDFL,beginner,,190637,0,0,0,0.474327957,41.309589041,1.4547945205,0,0,6.3780821918,1189
1,OTHER,advanced,Corporate,40348,0,1,1,0.5742159498,26.53050378,0.4948873419,0,0,6.2592709035,1613
1,2NDFL,elementary,,47850,0,0,,,34.048311999,2.4318736432,,,4.8154352871,2122
1,2NDFL,advanced,,39150,0,0,,,46.326027397,4.4109589041,,,1.2861741148,2686
1,OTHER,elementary,,79441,0,0,,,28.753424658,3.2575342466,,,4.5452054795,2720
1,OTHER,elementary,,80000,0,0,,,28.431693989,2.7261022532,,,0.2021857923,2775
1,2NDFL,elementary,,28302,0,0,0,22.698051075,26.484123063,0.4950819672,1,1,0.1967213115,3541
1,OTHER,advanced,Corporate,,,1,,,35.473972603,0.5091848192,,,1.2769443821,3576
1,OTHER,advanced,Corporate,40485,0,1,,,27.731506849,0.5037203383,,,7.6246575342,3863
1,2NDFL,elementary,,71026,0,0,,,41.994520548,4.202739726,,,3.5424657534,3964
1,OTHER,elementary,,50000,0,0,0,,30.266951119,3.8442622951,0,0,10.247773037,3990
1,OTHER,elementary,,150000,0,0,0,2.8006272401,36.801931282,0.3800134741,0,0,10.823849091,4148
1,OTHER,elementary,,90000,0,0,,,56.183561644,1.3535294558,,,6.8219178082,4201
1,OTHER,advanced,,19000,0,0,1,0.7954749104,30.080485066,3.2092521895,0,0,8.6448686279,4282
1,OTHER,advanced,,19000,0,0,1,0.7954749104,30.080485066,3.2092521895,0,0,8.6448686279,4283
1,OTHER,elementary,,30000,0,0,0,0.3414650538,36.861247099,0.0849315068,0,0,10.978082192,4413
1,2NDFL,advanced,,,,0,1,0.8221326165,30.673972603,,0,0,9.2383561644,4877
1,2NDFL,advanced,,,,0,1,0.8221326165,30.673972603,,0,0,9.2383561644,4878
1,OTHER,elementary,,140000,0,0,,,40.694580433,2.802739726,,,0.0602739726,5820
1,OTHER,advanced,,60000,0,0,0,1.1126344086,39.852054795,2.1178082192,0,0,2.2219178082,5873
1,OTHER,elementary,Corporate,69930,0,1,,,26.230136986,0.5589041096,,,1.4838236395,6227
1,OTHER,advanced,,50000,0,0,,,32.079452055,2.2273972603,,,0.8232577289,6861
1,OTHER,elementary,,96000,0,0,,,47.77260274,0.7095890411,,,2.6794520548,7096
1,OTHER,elementary,,30000,0,0,,,50.976704843,5.0890336103,,,5.557526761,7118
1,2NDFL,high,,52200,0,0,1,-0.305577957,28.21369863,0.9251141553,1,1,7.6821917808,7166
1,OTHER,high,Corporate,98000,0,0,,,26.556164384,0.498630137,,,6.4383561644,7188
1,OTHER,elementary,,100000,0,0,,,50.693150685,12.312328767,,,5.5780821918,7239
1,2NDFL,beginner,,32582,0,0,2,0.4355734767,42.665753425,5.4794520548,0,0,15.002739726,7708
1,OTHER,advanced,,160000,0,0,4,0.3784498208,50.126027397,14.298630137,2,2,5.0889213264,7717
1,OTHER,elementary,,50000,0,0,,,47.221917808,0.5940639269,,,2.1150684932,8058
1,2NDFL,advanced,,,,0,,,29.134875365,,,,6.4383561644,8227
1,OTHER,high,,40000,0,0,,,26.464727899,2.5414402276,,,5.2208922824,8464
1,OTHER,advanced,,25000,0,0,0,1,32.046448087,3.4699453552,0,0,10.043004716,8650
1,OTHER,elementary,,147872,0,0,0,1.1854390681,48.12568306,5.220735085,2,3,3.0673104274,8746
1,OTHER,advanced,,50000,0,0,,,33.970282207,6.2904109589,,,10.723287671,8776
1,OTHER,elementary,,50000,0,0,0,45.787948029,47.221917808,5.4365970507,,,2.2191780822,8910
1,2NDFL,elementary,,34800,0,0,,,28.531506849,2.0712328767,,,7.6273972603,8990
1,OTHER,elementary,,50000,0,0,3,0.7250224014,46.660640767,3.1181750131,1,1,1.5537914515,9216
1,OTHER,elementary,,65000,0,0,1,0.9915546595,29.84109589,4.0328767123,0,0,7.6219178082,9263
1,2NDFL,advanced,,80593,0,0,0,1.0485663082,32.35528857,1.5991241859,0,0,9.1963844599,9322
1,2NDFL,elementary,,45348,0,0,0,,31.81420765,1.1277415974,0,0,9.3113032413,9413
1,OTHER,elementary,,100000,0,0,,,31.468493151,6.0794520548,,,9.9424657534,9727
1,2NDFL,advanced,,217500,0,0,,,25.113197096,0.9683883524,,,4.9274047459,9756
1,2NDFL,elementary,,31158,0,0,1,0.702016129,39.033587843,0.5218579235,0,0,1.4445467475,9992
1,OTHER,advanced,,85000,0,0,,,28.647578412,0.5956284153,,,8.0273224044,10095
1,OTHER,elementary,,100000,0,0,1,1.828875448,34.010958904,0.5525114155,0,0,10.605479452,10148
1,OTHER,advanced,Corporate,75710,0,1,2,0.856922043,46.61369863,4.7357586646,0,0,1.4383561644,11018
1,OTHER,elementary,,40000,0,0,,,42.915068493,10.720547945,,,10.479452055,11179
1,2NDFL,elementary,,73082,0,0,0,0.9526657706,31.045744442,2.9087581406,1,1,7.806010929,11510
1,OTHER,elementary,,86000,0,0,1,-0.62484319,49.108331462,11.02739726,1,1,4.0630136986,11518
1,2NDFL,elementary,,80097,0,0,0,37.113463262,37.089610001,0.9311400554,2,2,12.063013699,11579
1,OTHER,elementary,,50000,0,0,,,38.726027397,2.202739726,,,1.216842578,11662
1,OTHER,advanced,,42000,0,0,,,30.898630137,3.3397260274,,,8.4849315068,12128
1,OTHER,elementary,,65000,0,0,0,0.4449596774,34.698630137,3.2383561644,0,0,2.602739726,12559
1,OTHER,elementary,,60000,0,0,1,0.6067876344,34.296414402,3.6470993338,0,0,9.5758664571,13144
1,2NDFL,elementary,,39753,0,0,1,0.6717517921,43.037689947,0.9144022756,0,0,5.051388577,13365
1,OTHER,advanced,,70000,0,0,0,,30.704947975,0.6092896175,0,0,8.7378246875,14560
1,OTHER,high,,50000,0,0,,,27.548147316,1.0933527959,,,7.0166404671,15399
1,OTHER,elementary,,100000,0,0,,,28.063013699,1.695890411,,,7.9835616438,15601
1,OTHER,advanced,,45000,0,0,0,2.3441532258,36.741777079,8.9225989969,0,1,0.3006811887,16194
1,OTHER,advanced,,19000,0,0,2,0.727688172,52.915906879,28.606557377,0,0,7.389879482,16315
1,OTHER,elementary,,115000,0,0,2,0.6328629032,35.643835616,2.3342465753,0,0,10.961643836,17139
1,OTHER,elementary,,60000,0,0,0,5.9521953405,52.35586496,17.459974549,1,1,7.2841530055,17596
1,OTHER,advanced,,,,0,0,1.2388888889,34.232382663,0.4734785538,0,0,1.0378621154,17875
1,2NDFL,advanced,,,,0,1,0.5944668459,33.876712329,,0,0,12.391503855,18270
1,OTHER,elementary,Corporate,20122,0,1,,,40.621079422,0.9462160341,,,11.671232877,18326
1,OTHER,elementary,,80000,0,0,1,0.4356630824,33.08166779,2.3583801183,1,2,8.6022157347,18781
1,OTHER,elementary,,60000,0,0,,,31.617426454,1.0585223445,,,1.0941387828,19198
1,OTHER,advanced,Corporate,18549,0,1,,,26.940070365,0.1994535519,,,6.9071936522,19223
1,2NDFL,advanced,,47850,0,0,,,37.491705966,1.5026349278,,,0.2,19346
1,2NDFL,advanced,,,0,0,1,0.2406362007,29.589632458,,6,6,0.7232876712,19791
1,OTHER,elementary,,70000,0,0,,,36.57463882,0.2794520548,,,1.2686278913,19887
1,OTHER,elementary,,150000,0,0,1,0.5942876344,31.167317913,1.0138932555,1,1,10.153619283,20076
1,2NDFL,elementary,,52200,0,0,0,10.149484767,30.54450932,6.3198517853,0,0,8.3746463059,20285
1,2NDFL,high,,45844,0,0,1,0.8650761649,32.672393143,2.1080095816,2,3,11.069653417,20825
1,OTHER,advanced,,60000,0,0,1,-0.369422043,27.945205479,0.295890411,1,1,2.2465753425,20994
1,OTHER,advanced,,60000,0,0,1,1.1490815412,38.534246575,2.8054794521,0,0,12.661830975,21129
1,OTHER,advanced,,22750,0,0,1,0.7311603943,34.683509245,2.3848791077,1,2,9.9766599296,21139
1,OTHER,elementary,,60000,0,0,0,0.4737007168,43.450819672,4.862714275,1,1,4.457234823,21280
1,OTHER,advanced,,12000,0,0,1,0.9506944444,33.598944532,1.0016842578,0,0,9.42086234,21291
1,OTHER,advanced,,60000,0,0,0,7.8611335125,51.665753425,0.7931431993,2,2,6.5671232877,21372
1,OTHER,elementary,Corporate,30000,0,0,3,0.8283378136,41.684407516,3.8989071038,1,1,8.7665992964,21417
1,OTHER,elementary,,35000,0,0,1,0.2502912186,38.380821918,1.2098510368,1,2,11.82739726,21514
1,OTHER,high,,320000,0,0,1,1.4109318996,39.101369863,1.0060932705,0,0,12.667295456,21648
1,OTHER,high,,50000,0,0,0,0.4675403226,42.394520548,5.572834793,1,1,9.8164383562,21651
1,OTHER,elementary,,65000,0,0,,,37.673972603,2.1452054795,,,5.7287671233,21835
1,OTHER,elementary,,30000,0,0,1,0.2122983871,28.752900666,0.4953664196,0,0,1.835092447,22126
1,OTHER,advanced,,30000,0,0,2,0.7880600358,44.235616438,0.3314020511,0,0,10.6,22372
1,2NDFL,advanced,,156600,0,0,,,28.413436634,2.6520547945,,,7.898630137,22610
1,2NDFL,advanced,,,,0,0,0.4104166667,25.994520548,,0,1,5.9397260274,22750
1,2NDFL,advanced,,56550,0,0,,,37.431806273,1.2733363276,,,11.273972603,23293
1,2NDFL,elementary,,35887,0,0,0,,46.128228161,0.448776106,0,0,1.0131596676,23318
1,OTHER,advanced,,70000,0,0,,,57.345669586,1.5287671233,,,9.9945205479,23395
1,2NDFL,elementary,,9570,0,0,,,27.915300546,0.4950145969,,,6.3826858298,23912
1,OTHER,elementary,,45000,0,0,1,0.9912858423,26.390912493,0.5689946852,0,0,6.1306385208,23948
1,OTHER,advanced,,36000,0,0,1,0.7864695341,51.654794521,20.957085111,0,0,6.4794520548,23955
1,OTHER,advanced,,40000,0,0,,,31.750684932,3.8493150685,,,5.4494947227,24903
1,OTHER,elementary,,46200,0,0,1,0.2456989247,29.802739726,2.6876712329,1,1,5.797260274,25138
1,OTHER,elementary,,34000,0,0,1,0.5358646953,39.289160865,9.0425855229,0,1,8.368852459,25186
1,OTHER,elementary,,50000,0,0,0,,49.128228161,5.44603638,0,0,3.3333333333,25195
1,OTHER,advanced,Corporate,27850,0,0,0,0.1103494624,47.912328767,0.5369863014,6,6,2.9068493151,25906
1,OTHER,elementary,,46000,0,0,,,49.619178082,1.8602739726,,,4.5367243057,26000
1,OTHER,advanced,Corporate,60000,0,0,1,0.3995967742,37.726027397,5.9698630137,1,1,9.4520547945,26134
1,OTHER,elementary,,34956,0,0,,,43.580821918,0.6547945205,,,12.128767123,26145
1,OTHER,elementary,,60000,0,0,0,-0.501209677,29.272295831,6.2465753425,3,3,6.1095890411,26325
1,OTHER,elementary,,100000,0,0,0,18.762768817,43.682191781,8.7232876712,1,1,1.9479452055,26535
1,2NDFL,elementary,,69600,0,0,0,6.6987455197,34.575342466,0.7573471068,0,0,9.7260273973,27040
1,OTHER,elementary,,70000,0,0,1,0.1172043011,25.48282057,1.1139681114,1,1,5.3216183846,27262
1,OTHER,advanced,,20000,0,0,1,1,28.232240437,4.4617486339,0,0,5.5357212366,27275
1,2NDFL,elementary,,,0,0,,,57.202118422,0.3863013699,,,12.202739726,27529
1,2NDFL,elementary,,127823,0,0,0,0.3773073477,43.285590239,2.1376450333,2,2,0.3989071038,27951
1,OTHER,elementary,,30000,0,0,0,8.0783826165,29.515465229,3.7205479452,0,0,9.1329515682,28028
1,OTHER,advanced,,45000,0,0,1,0.5029121864,43.17260274,3.104109589,0,0,4.0136986301,28073
1,OTHER,elementary,,40000,0,0,,,47.612021858,0.5967138259,,,2.4706864286,28408
1,OTHER,beginner,,245000,0,0,2,0.2097670251,40.4051426,8.5941836964,0,0,9.4626768471,28560
1,OTHER,high,,94000,0,0,,,28.749854031,1.1159742496,,,3.8739726027,28727
1,OTHER,elementary,,140000,0,0,3,0.4774641577,51.855191257,2.0525338723,1,1,4.3387978142,29313
1,OTHER,elementary,Corporate,,,0,,,33.087671233,,,,5.6342615465,29430
1,OTHER,elementary,,40000,0,0,1,-0.243033154,34.660273973,2.098630137,1,1,1.5239464032,29713
1,OTHER,elementary,Corporate,50000,0,0,1,0.2735215054,33.165468972,6.5616438356,1,1,9.7397260274,29748
1,2NDFL,high,,55485,0,0,2,0.3515456989,44.398907104,5.2112807845,2,3,2.7099109215,29765
1,OTHER,advanced,Corporate,30935,0,1,1,0.7991935484,26.425960027,1.6095216708,0,1,5.5574668763,30107
1,OTHER,elementary,,75000,0,0,1,0.5358870968,35.498630137,0.5780821918,1,1,0.7914289992,30312
1,OTHER,elementary,,119800,0,0,1,0.1493055556,35.232876712,3.6246575342,2,2,5.288838985,30876
1,OTHER,advanced,,50000,0,0,0,0.9840725806,42.276712329,0.5668912344,1,1,4.2493150685,31427
1,2NDFL,elementary,,70100,0,0,,,51.356972827,6.7049180328,,,5.222726252,31496
1,OTHER,advanced,,,,0,1,1.2447356631,39.416438356,,0,0,8.0356164384,31511
1,OTHER,elementary,,85000,0,0,,,25.430136986,3.5534246575,,,5.3452054795,31630
1,OTHER,elementary,,50000,0,0,,,38.189512688,1.6662250168,,,0.6803278689,31756
1,OTHER,advanced,,,,0,1,0.823297491,53.490410959,,0,0,7.2931506849,32110
1,2NDFL,advanced,,,,0,1,0.7622983871,49.190336103,,1,1,0.9382813085,32162
1,OTHER,elementary,,50000,0,0,4,0.3095430108,52.287588891,2.5095890411,0,0,4.7711954488,32309
1,OTHER,advanced,,13920,0,0,,,50.893150685,1.4700875814,,,5.8607979639,32559
1,OTHER,high,,33000,0,0,0,0.5362007168,28.915300546,2.1754996631,0,0,7.2741298001,32587
1,OTHER,elementary,,100000,0,0,,,46.209012651,19.710382514,,,1.1213414178,32878
1,OTHER,high,,55000,0,0,2,0.4730062724,25.230294184,1.2768695262,0,0,4.2158469945,32913
1,2NDFL,advanced,,,,0,,,36.98198967,,,,11.112328767,32960
1,OTHER,advanced,,35000,0,0,0,0.1783826165,31.328767123,7.9917808219,0,0,8.6536567108,33191
1,OTHER,advanced,,45000,0,0,,,31.906849315,1.9232876712,,,0.6506549891,33495
1,OTHER,beginner,,40000,0,0,0,,38.776135938,0.5464480874,0,0,9.8090126506,33966
1,OTHER,elementary,,50000,0,0,0,1.7584229391,31.915300546,5.2049180328,0,0,11.5,33991
1,OTHER,advanced,,45000,0,0,,,31.526027397,0.4575342466,,,2.797260274,34268
1,OTHER,elementary,Corporate,23440,0,1,2,0.7302195341,32.087671233,0.7845347706,0,0,4.6342615465,34341
1,2NDFL,elementary,,50550,0,0,,,32.153424658,2.1287671233,,,7.695890411,34584
1,2NDFL,beginner,,32676,0,0,,,25.77260274,8.7415525114,,,5.2688749158,34591
1,2NDFL,elementary,,32451,0,0,1,1.1129704301,42.181607905,0.6557377049,0,0,11.241881877,35006
1,OTHER,advanced,,70000,0,0,1,0.2379256272,33.164847668,5.0826558874,0,0,10.005943559,35203
1,OTHER,elementary,,120000,0,0,0,-0.528315412,49.994520548,14.383561644,0,0,4.9132195524,35253
1,OTHER,elementary,,50000,0,0,2,0.3105062724,39.61369863,6.0767123288,0,0,10.539726027,35424
1,OTHER,elementary,,30000,0,0,2,0.8943100358,29.389512688,4.1612021858,0,0,2.4717044689,35436
1,2NDFL,advanced,,104400,0,0,4,-0.043817204,26.980821918,4.0273972603,2,3,6.5369863014,35457
1,OTHER,elementary,,30000,0,0,,,50.356793173,6.7704918033,,,5.3019986526,35718
1,OTHER,elementary,,60000,0,0,,,29.280515009,6.2547945205,,,6.1178082192,35880
1,2NDFL,high,,29852,0,0,1,0.5628808244,46.068493151,4.5553559398,0,0,0.9706564863,36114
1,OTHER,elementary,,120000,0,0,1,1.8278225806,31.983606557,3.8359233476,0,0,4.1693989071,36295
1,OTHER,elementary,,55000,0,0,2,0.6284722222,31.01369863,6.0136986301,0,0,9.6465753425,36411
1,OTHER,elementary,,55000,0,0,2,0.6284722222,31.01369863,6.0136986301,0,0,9.6465753425,36412
1,OTHER,elementary,,38840,0,0,,,43.58630137,0.6602739726,,,12.134246575,36419
1,OTHER,elementary,,100000,0,0,,,46.644621603,6.1158544801,,,1.5596900966,36521
1,OTHER,elementary,,75000,0,0,,,31.205479452,2.5342465753,,,9.6383561644,36759
1,OTHER,elementary,Corporate,,,1,,,31.821917808,0.5230855603,,,9.3482221723,36855
1,OTHER,elementary,,95000,0,0,,,33.583561644,0.5773935175,,,4.7167377798,37024
1,2NDFL,advanced,,67934,0,0,,,30.619178082,2.6767123288,,,2.8575342466,37437
1,OTHER,high,Corporate,108932,0,1,0,23.629793907,32.073800434,4.155992215,0,0,8.9011976944,37475
1,OTHER,elementary,Corporate,118513,0,1,2,0.4065188172,36.749345011,2.9205479452,1,1,10.375342466,37638
1,2NDFL,high,,46980,0,0,,,44.243169399,7.4262295082,,,8.3169398907,37730
1,OTHER,advanced,,75000,0,0,1,0.4993951613,43.506849315,6.1561643836,0,0,8.0739726027,38211
1,OTHER,elementary,,120000,0,0,,,34.78630137,3.3808219178,,,11.224657534,38271
1,OTHER,advanced,,12000,0,0,0,1.8537410394,37.120196122,10.45992215,1,1,10.240744068,38503
1,2NDFL,elementary,,71026,0,0,0,7.338172043,41.969863014,4.1780821918,2,2,3.5178082192,38655
1,OTHER,advanced,Corporate,26000,0,0,0,7.8573252688,36.286922674,0.1557377049,0,0,11.404371585,38851
1,OTHER,advanced,Corporate,30955,0,1,1,1.4011424731,33.62955311,0.6322928363,0,0,3.8306010929,38985
1,OTHER,elementary,,40000,0,0,,,33.804191931,3.0562467251,,,5.6699453552,39063
1,OTHER,elementary,,,0,0,1,0.6968413978,41.582813085,,0,0,9.2321281533,39290
1,2NDFL,elementary,,43500,0,0,1,-0.566689068,38.98630137,0.8219178082,1,1,12.704109589,39366
1,OTHER,advanced,,100000,0,0,,,42.557429448,7.124552736,,,8.4590163934,39428
1,OTHER,advanced,,20000,0,0,2,0.271438172,27.156164384,3.4301369863,0,0,6.2575342466,39455
1,OTHER,elementary,,50000,0,0,,,41.965483943,3.6830601093,,,9.9408264092,39544
1,OTHER,elementary,,28000,0,0,3,0.7571236559,50.631783816,4.2349726776,0,0,5.5989071038,39580
1,OTHER,elementary,,28000,0,0,3,0.7571236559,50.631783816,4.2349726776,0,0,5.5989071038,39581
1,OTHER,high,Corporate,38000,0,1,2,0.7595430108,28.372123662,4.9486263942,0,1,6.7150684932,39825
1,OTHER,advanced,,45000,0,0,0,0.5621191756,46.734388802,7.8247997605,1,1,1.7289093495,40297
1,OTHER,high,,55000,0,0,,,26.736986301,2.1369863014,,,6.6054794521,40534
1,2NDFL,elementary,,65880,0,0,,,32.024657534,2.4931506849,,,2.9780821918,40939
1,OTHER,elementary,,50000,0,0,,,28.257534247,0.3150684932,,,0.0164383562,41171
1,OTHER,elementary,Corporate,34529,0,1,0,,30.077333633,0.3579234973,0,0,8.997881578,41706
1,OTHER,high,,45000,0,0,,,25.311744891,1.2459914664,,,5.2487311925,42011
1,OTHER,elementary,,113000,0,0,0,18.852486559,34.346133693,3.2475035557,0,0,8.3333333333,42199
1,OTHER,high,,30000,0,0,0,3.4098342294,33.734246575,2.3452054795,0,0,5.397260274,42292
1,2NDFL,advanced,,10319,0,0,2,-0.335483871,43.545205479,6.0547945205,2,2,11.78630137,42572
1,OTHER,elementary,,35000,0,0,,,50.854794521,1.1618758889,,,5.8136986301,42643
1,OTHER,elementary,,60000,0,0,,,25.181450707,0.8125982484,,,5.0202485216,42808
1,OTHER,elementary,,16804,0,1,2,0.5943996416,30.776974324,1.3167003518,0,0,8.3032786885,42848
1,OTHER,elementary,Corporate,100122,0,1,,,26.495890411,0.4164383562,,,6.2904109589,42972
1,OTHER,elementary,,22500,0,0,1,0.2476926523,32.614866382,0.3744292237,0,0,12.552024852,43187
1,OTHER,elementary,,135000,0,0,0,1358.4105735,36.527861367,2.1698630137,1,1,2.0328767123,43934
1,OTHER,elementary,,200000,0,0,0,9.2197804659,37.919252938,1.2891159518,3,5,9.6480200614,43936
1,OTHER,high,,16000,0,0,,,28.063013699,1.0301369863,,,8.0164383562,44092
1,OTHER,elementary,,100000,0,0,0,0,33.715068493,4.4575342466,1,1,0.7066097762,44103
1,OTHER,advanced,,60000,0,0,,,28.18852459,7.3660154203,,,5.9961524066,44124
1,OTHER,high,,60000,0,0,1,1.1441980287,44.194520548,3.9753424658,0,0,11.17260274,44711
1,OTHER,high,,60000,0,0,1,1.1441980287,44.194520548,3.9753424658,0,0,11.17260274,44712
1,OTHER,elementary,Corporate,40000,0,0,,,41.605105173,2.1366120219,,,10.665379145,44881
1,OTHER,beginner,,60000,0,0,,,41.487671233,1.9534246575,,,8.4654165731,45244
1,2NDFL,elementary,,47330,0,0,1,1.2144265233,26.34629089,0.7079347257,1,1,6.2367018489,45276
1,OTHER,elementary,,57000,0,0,,,29.398734935,0.4410958904,,,9.0763305637,46086
1,OTHER,elementary,,50000,0,0,,,44.169863014,4.1589041096,,,10.901369863,46206
1,OTHER,elementary,,23000,0,0,,,48.953664196,4.5438281308,,,3.9452054795,46301
1,2NDFL,elementary,,41325,0,0,1,-1.136133513,39.983561644,0.9010180403,2,4,10.830136986,46722
1,2NDFL,advanced,,,,0,,,27.342465753,,,,0.6520547945,47019
1,2NDFL,beginner,,,,0,,,45.361067445,,,,0.2438356164,47424
1,2NDFL,elementary,,426300,0,0,2,0.8884184588,33.680702148,0.5902911895,0,0,2.949195299,47530
1,OTHER,elementary,,70000,0,0,1,0.5340501792,35.487671233,8.6374429224,0,0,8.4079347257,47694
1,OTHER,advanced,,60000,0,0,2,0.7336917563,45.052661127,5.8636200314,1,1,0.0163934426,47975
1,OTHER,elementary,,50000,0,0,,,50.136986301,10.887671233,,,4.9880380268,48012
1,OTHER,advanced,Corporate,24000,0,0,,,41.411168501,1.4876712329,,,9.0286548394,48415
1,OTHER,advanced,Corporate,29012,0,1,0,2.4983646953,33.547945205,2.9150684932,2,2,10.761643836,48725
1,2NDFL,advanced,,24362,0,0,,,56.59422861,0.4410958904,,,3.8767123288,49159
1,2NDFL,elementary,,32930,0,0,1,1.0838037634,36.877468373,0.5491803279,0,0,7.0199341268,49534
1,OTHER,elementary,,80000,0,0,0,1.8940636201,41.983561644,1.026708586,1,1,1.3764353619,50066
1,OTHER,advanced,,60000,0,0,,,30.504109589,2.2246575342,,,3.8931506849,50067
1,2NDFL,elementary,,100131,0,0,,,36.675806572,2.2438356164,,,0.0602739726,50288
