Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
19;1185499;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;0;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185519;Форма банка (без печати работодателя);Отпуск;0;0.43;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;161;41;Торговля;ЗАО;холост / не замужем;1;1;1;0;0;0.0729166667;1;1;0;0;0.5;3;3;89;6;3;1;3;76;1;0;0;0;0;0;0
19;1185539;Поступление зарплаты на счет;Ремонт;1;0.18;женский;0;0;высшее;специалист;>250;0;8;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185559;2НДФЛ;Покупка автомобиля;1;0.59;мужской;0;0;высшее;специалист;>250;0;48;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185579;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.58;мужской;2;0;высшее;менеджер среднего звена;>250;0;17;36;Торговля;ООО;женат / замужем;6;4;4;0;0;0.1157407407;0;3;0;0;0.3461538462;9;17;382;26;3;1;4;96;1;1;1;0;1;0;0
19;1185599;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;75;24;Другое;ОАО;женат / замужем;1;0;0;0;0;0;0;1;1;0;0.4;2;3;47;5;1;0;2;35;0;0;0;0;0;0;0
19;1185619;2НДФЛ;Ремонт;1;0.46;женский;0;0;второе высшее;рабочий;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185639;Поступление зарплаты на счет;Покупка автомобиля;0;0.17;мужской;1;0;высшее;менеджер среднего звена;>250;1;150;40;Торговля;ЗАО;холост / не замужем;1;1;0;0;0;0;0;0;0;0;0.3333333333;1;2;51;3;0;0;36;104;0;0;0;0;0;0;0
19;1185659;Форма банка (без печати работодателя);Ремонт;1;0.5;женский;2;0;высшее;специалист;>250;0;180;36;Другое;ОАО;разведен / разведена;2;1;0;0;0;0.1071428571;0;0;0;0;0.3333333333;5;10;200;15;2;3;7;69;1;0;0;0;0;0;0
19;1185679;2НДФЛ;Ремонт;1;0.48;мужской;0;0;среднее-специальное;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185699;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;0;0;среднее-специальное;рабочий;>250;0;311;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185719;Поступление зарплаты на счет;Ремонт;0;0.36;мужской;0;0;высшее;торговый представитель;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185739;2НДФЛ;Покупка мебели;0;0.27;женский;1;0;высшее;менеджер среднего звена;< 50;1;58;27;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0.1666666667;1;5;39;6;0;1;17;26;0;0;0;0;0;0;0
19;1185759;Форма банка (без печати работодателя);Ремонт;1;0.04;мужской;0;0;высшее;специалист;>250;0;198;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185779;Форма банка (без печати работодателя);Ремонт;1;0.24;мужской;1;0;высшее;специалист;>250;0;31;29;Торговля;ООО;женат / замужем;1;1;1;0;0;0.2176470588;0;0;0;0;0.0909090909;1;10;133;11;1;1;9;82;1;1;0;0;0;0;0
19;1185799;Форма банка (без печати работодателя);Ремонт;0;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;14;47;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185819;2НДФЛ;Ремонт;0;0.45;женский;0;0;высшее;специалист;>250;0;52;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185839;Форма банка (без печати работодателя);Ремонт;1;0.56;мужской;3;0;высшее;специалист;>250;0;24;30;Торговля;ЗАО;женат / замужем;1;1;1;0;0;0.4626865672;1;1;0;0;0.2857142857;2;5;108;7;1;2;3;71;1;0;0;0;0;0;0
19;1185859;Поступление зарплаты на счет;Ремонт;1;0.59;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;74;32;Торговля;ОАО;женат / замужем;2;1;1;1;1;0.1292517007;0;0;0;0;0.3333333333;3;6;128;9;3;0;15;73;1;0;0;0;0;0;0
19;1185879;2НДФЛ;Покупка автомобиля;0;0.43;мужской;2;0;высшее;специалист;>250;0;16;31;Другое;ООО;женат / замужем;1;0;0;0;0;0.0352941176;1;0;0;0;0.2857142857;2;5;164;7;0;0;24;104;1;0;0;0;0;0;0
19;1185899;2НДФЛ;Другое;0;0.25;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185919;Свободная форма с печатью работодателя;Ремонт;1;0.45;женский;0;0;высшее;менеджер по продажам;>250;0;16;27;Другое;ООО;разведен / разведена;0;0;0;0;0;0.0094339623;0;0;0;0;0.4444444444;4;5;105;9;2;0;9;73;1;0;0;0;0;0;0
19;1185939;2НДФЛ;Покупка автомобиля;0;0.42;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185959;2НДФЛ;Ремонт;1;0.48;мужской;0;0;высшее;рабочий;>250;0;90;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185979;Свободная форма с печатью работодателя;Ремонт;1;0.44;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1185999;2НДФЛ;Ремонт;0;0.45;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;93;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186019;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;женский;1;0;высшее;торговый представитель;< 50;0;7;47;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186039;Поступление зарплаты на счет;Ремонт;1;0.46;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;63;45;Торговля;ООО;холост / не замужем;3;3;3;2;2;0.1269035533;0;0;0;0;0.375;3;5;172;8;2;0;9;91;1;1;1;1;0;0;0
19;1186059;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.24;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;72;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186079;Форма банка (без печати работодателя);Покупка автомобиля;0;0.05;мужской;0;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186099;2НДФЛ;Покупка недвижимости/ строительство;1;0.37;мужской;0;0;среднее-специальное;рабочий;>250;0;13;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186119;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.25;мужской;0;0;среднее;рабочий;>250;0;140;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186139;Свободная форма с печатью работодателя;Ремонт;0;0.44;мужской;0;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186159;Свободная форма с печатью работодателя;Другое;1;0.55;женский;1;0;второе высшее;менеджер среднего звена;< 50;1;15;30;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186179;2НДФЛ;Ремонт;1;0.36;женский;1;0;среднее-специальное;рабочий;>250;0;133;42;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186199;Поступление зарплаты на счет;Ремонт;0;0.42;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;37;25;Информационные технологии;ООО;холост / не замужем;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;
19;1186219;2НДФЛ;Ремонт;0;0.05;мужской;0;0;высшее;специалист;>250;0;52;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186239;Форма банка (без печати работодателя);Ремонт;1;0.41;женский;0;0;высшее;менеджер среднего звена;>250;0;50;47;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186259;Поступление зарплаты на счет;Ремонт;0;0.56;мужской;2;0;высшее;рабочий;>250;1;83;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186279;2НДФЛ;Ремонт;1;0.37;женский;0;0;среднее-специальное;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186299;Форма банка (без печати работодателя);Ремонт;1;0.41;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;94;34;Торговля;ООО;холост / не замужем;2;0;0;0;0;0.0084033613;1;2;0;0;0.5454545455;6;5;118;11;4;0;3;60;1;0;0;0;0;0;0
19;1186319;2НДФЛ;Другое;0;0.54;мужской;1;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186339;Форма банка (без печати работодателя);Ремонт;1;0.55;мужской;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186359;Форма банка (без печати работодателя);Покупка автомобиля;0;0.53;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;50;37;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186379;2НДФЛ;Ремонт;1;0.43;мужской;1;0;высшее;менеджер среднего звена;>250;3;53;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186399;Поступление зарплаты на счет;Ремонт;1;0.48;мужской;0;0;незаконченное высшее;специалист;>250;0;17;26;Торговля;ООО;холост / не замужем;5;0;0;0;0;0.2424242424;0;0;0;0;0.6666666667;2;1;25;3;1;0;6;15;1;0;0;0;0;0;0
19;1186419;Форма банка (без печати работодателя);Ремонт;1;0.19;мужской;0;0;высшее;менеджер среднего звена;>250;0;69;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186439;2НДФЛ;Покупка недвижимости/ строительство;0;0.43;мужской;0;0;среднее-специальное;рабочий;>250;0;72;54;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186459;2НДФЛ;Ремонт;1;0.59;мужской;1;0;среднее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186479;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;56;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186499;Форма банка (без печати работодателя);Другое;0;0.48;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186519;Форма банка (без печати работодателя);Ремонт;1;0.59;женский;0;0;среднее-специальное;вспомогательный персонал;< 50;0;161;50;Торговля;Индивидуальный предприниматель;холост / не замужем;0;0;0;0;0;0.1209876543;0;0;0;0;0.4545454545;5;6;356;11;2;3;15;103;1;0;0;0;0;0;0
19;1186539;Поступление зарплаты на счет;Покупка автомобиля;1;0.46;мужской;0;0;высшее;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186559;2НДФЛ;Ремонт;1;0.34;женский;0;0;высшее;менеджер среднего звена;>250;3;72;51;Торговля;ЗАО;холост / не замужем;2;2;2;2;2;0;0;0;0;0;0.5;3;3;67;6;2;0;13;82;0;0;0;0;0;0;0
19;1186579;2НДФЛ;Покупка автомобиля;1;0.52;женский;0;0;высшее;специалист;>250;3;66;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;1186599;2НДФЛ;Ремонт;1;0.41;женский;2;0;среднее;торговый представитель;< 50;0;15;27;Торговля;ООО;женат / замужем;4;4;4;4;4;0;0;1;1;1;0.2;1;4;47;5;1;0;0;60;0;0;0;0;0;0;0
19;1186619;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;специалист;>250;0;48;27;Торговля;ООО;гражданский брак;1;1;1;0;0;0.0736842105;0;0;0;0;0.1;1;9;88;10;1;1;10;79;1;0;0;0;0;0;0
19;1186639;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.19;мужской;0;0;высшее;рабочий;>250;0;16;47;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.0909090909;0;0;0;0;0.5;2;2;10;4;1;1;5;31;1;0;0;0;0;0;0
